Date,Open,High,Low,Close
2019-04-16,52.63,52.63,50.98,51.35
2019-04-17,53.72,53.72,49.71,49.72
2019-04-18,50.22,50.78,49.44,49.88
2019-04-22,50.42,50.42,48.38,48.79
2019-04-23,50.75,52.66,50.38,51.95
2019-04-24,53.86,53.86,51.55,51.55
2019-04-25,51.16,51.16,49.69,50.38
2019-04-26,52.02,52.37,51.78,52.32
2019-04-29,54.02,54.17,53.13,53.13
2019-04-30,54.3,54.3,51.34,51.96
2019-05-01,53.71,53.71,49.95,49.97
2019-05-02,51.42,52.1,48.92,49.9
2019-05-03,52.98,53.86,52.61,53.84
2019-05-06,51.24,53.94,51.19,53.27
2019-05-07,52.8,52.8,48.33,49.17
2019-05-08,50.45,50.66,48.28,48.28
2019-05-09,46.98,48.22,45.95,47.94
2019-05-10,48.12,48.81,45.89,48.61
2019-05-13,45.14,45.39,41.94,42.65
2019-05-14,44.92,45.86,44.11,44.95
2019-05-15,44.25,47.2,44.25,47.18
2019-05-16,49.06,49.35,47.58,47.84
2019-05-17,46.97,48.19,44.4,44.4
2019-05-20,44.06,44.67,43.08,43.37
2019-05-21,45.97,46.7,45.95,46.17
2019-05-22,46.3,46.3,44.16,44.53
2019-05-23,42.77,42.77,39.74,40.71
2019-05-24,43.11,43.11,41.61,42.22
2019-05-28,43.33,43.54,40.84,40.88
2019-05-29,39.6,39.6,37.83,38.51
2019-05-30,40.79,40.82,38.11,38.7
2019-05-31,36.75,37.22,35.86,36.26
2019-06-03,37.87,38.23,36.04,37.0
2019-06-04,39.75,41.23,38.83,41.2
2019-06-05,42.88,42.88,40.44,40.94
2019-06-06,42.55,42.55,39.7,40.74
2019-06-07,42.41,43.1,42.03,42.41
2019-06-10,44.36,45.04,43.57,43.6
2019-06-11,46.48,46.48,43.45,43.79
2019-06-12,45.06,45.06,43.31,43.8
2019-06-13,46.02,46.02,44.77,45.26
2019-06-14,46.4,46.4,43.81,43.83
2019-06-17,45.68,45.68,44.29,44.29
2019-06-18,46.78,48.51,46.78,47.36
2019-06-19,48.97,49.03,48.06,48.82
2019-06-20,52.01,52.01,49.05,49.91
2019-06-21,50.09,50.15,48.6,48.6
2019-06-24,50.02,50.02,46.95,46.95
2019-06-25,48.73,48.73,45.89,46.01
2019-06-26,48.5,48.5,45.81,45.86
2019-06-27,47.89,49.18,47.22,49.14
2019-06-28,51.71,53.13,51.42,53.03
2019-07-01,56.45,56.45,52.68,53.38
2019-07-02,54.34,54.34,51.41,52.23
2019-07-03,54.4,54.45,53.87,54.13
2019-07-05,54.23,55.02,53.42,54.95
2019-07-08,55.26,55.26,52.6,52.63
2019-07-09,53.61,53.94,52.26,53.36
2019-07-10,55.87,55.87,53.15,53.38
2019-07-11,55.32,55.32,52.27,52.72
2019-07-12,54.72,55.25,54.21,54.29
2019-07-15,55.66,55.66,53.51,53.86
2019-07-16,54.9,55.33,53.62,53.62
2019-07-17,54.89,54.89,52.56,52.59
2019-07-18,53.36,53.43,52.4,52.59
2019-07-19,54.35,54.76,52.13,52.13
2019-07-22,53.54,53.88,51.96,52.56
2019-07-23,54.17,54.39,53.14,53.58
2019-07-24,54.53,57.13,54.39,56.83
2019-07-25,58.02,58.02,54.74,54.77
2019-07-26,57.09,57.96,56.6,57.02
2019-07-29,58.11,58.11,55.75,55.75
2019-07-30,55.81,57.96,55.41,57.77
2019-07-31,59.52,59.65,55.75,55.77
2019-08-01,57.2,57.78,51.47,51.5
2019-08-02,51.76,51.76,48.29,49.3
2019-08-05,45.3,45.39,40.55,41.68
2019-08-06,44.64,44.83,41.7,44.19
2019-08-07,43.37,44.11,41.09,43.17
2019-08-08,46.37,48.72,45.7,47.69
2019-08-09,47.55,47.73,45.55,45.85
2019-08-12,45.11,45.11,42.96,43.14
2019-08-13,43.62,46.71,43.62,45.11
2019-08-14,42.59,42.59,38.9,38.9
2019-08-15,40.36,40.36,38.12,38.72
2019-08-16,40.47,42.56,40.47,42.39
2019-08-19,44.88,45.12,44.18,44.21
2019-08-20,44.11,44.12,42.63,42.63
2019-08-21,44.68,44.81,43.65,44.19
2019-08-22,45.85,45.85,43.37,43.95
2019-08-23,43.47,44.17,37.99,37.99
2019-08-26,40.82,40.82,39.1,40.07
2019-08-27,41.78,41.78,37.56,37.56
2019-08-28,38.15,40.1,38.04,39.75
2019-08-29,42.13,43.29,42.05,42.64
2019-08-30,44.65,44.65,42.1,42.9
2019-09-03,42.21,42.49,39.95,40.25
2019-09-04,42.41,42.63,41.3,42.08
2019-09-05,45.41,47.63,45.02,46.11
2019-09-06,47.83,47.83,45.69,45.69
2019-09-09,47.26,49.31,46.77,49.14
2019-09-10,50.19,52.46,49.42,52.34
2019-09-11,53.83,56.78,53.53,56.63
2019-09-12,57.48,57.54,55.98,57.11
2019-09-13,59.53,59.53,58.17,58.17
2019-09-16,58.36,59.26,58.18,58.51
2019-09-17,58.72,58.72,56.28,57.47
2019-09-18,58.18,58.18,55.31,56.29
2019-09-19,58.1,58.4,55.49,55.87
2019-09-20,57.21,57.57,55.33,56.25
2019-09-23,55.99,56.51,54.78,55.71
2019-09-24,55.71,55.71,52.25,52.47
2019-09-25,53.66,55.05,52.13,54.21
2019-09-26,54.66,54.66,51.6,52.27
2019-09-27,53.53,54.05,50.33,50.33
2019-09-30,51.45,52.08,50.41,50.62
2019-10-01,52.53,53.23,46.22,46.22
2019-10-02,44.22,44.22,41.98,43.08
2019-10-03,42.84,43.64,40.86,43.45
2019-10-04,44.61,45.78,43.48,45.48
2019-10-07,45.47,46.56,44.71,44.78
2019-10-08,43.28,43.28,41.0,41.01
2019-10-09,42.7,42.7,41.7,42.13
2019-10-10,42.63,43.86,42.32,42.7
2019-10-11,46.3,48.38,46.29,46.29
2019-10-14,45.58,45.93,44.9,45.46
2019-10-15,46.03,48.48,45.98,47.68
2019-10-16,48.33,48.67,47.23,47.67
2019-10-17,49.02,49.56,48.54,49.17
2019-10-18,49.18,49.56,47.39,48.83
2019-10-21,51.74,52.15,50.87,51.35
2019-10-22,51.87,52.31,51.07,51.17
2019-10-23,51.61,51.93,51.14,51.72
2019-10-24,52.89,52.89,49.96,51.08
2019-10-25,51.69,52.32,51.52,51.69
2019-10-28,53.41,53.95,53.0,53.16
2019-10-29,53.35,54.12,53.08,53.62
2019-10-30,53.65,53.65,51.62,53.37
2019-10-31,52.96,52.96,50.56,51.42
2019-11-01,53.58,54.65,53.58,54.6
2019-11-04,56.43,56.43,55.48,55.57
2019-11-05,57.18,57.47,55.97,56.14
2019-11-06,55.99,56.01,54.49,54.67
2019-11-07,57.4,57.41,55.05,55.61
2019-11-08,56.06,56.33,55.55,55.76
2019-11-11,55.53,55.96,55.2,55.87
2019-11-12,56.12,56.9,55.22,55.55
2019-11-13,55.26,55.41,54.59,55.09
2019-11-14,55.64,56.22,55.26,55.26
2019-11-15,57.3,57.3,55.65,56.06
2019-11-18,55.93,55.93,55.23,55.64
2019-11-19,57.13,57.13,55.13,56.13
2019-11-20,56.72,56.86,54.47,55.01
2019-11-21,55.83,55.83,53.86,53.89
2019-11-22,55.54,55.71,54.39,55.31
2019-11-25,56.5,58.45,56.5,58.42
2019-11-26,58.84,59.1,58.18,58.18
2019-11-27,59.17,59.43,58.48,59.22
2019-11-29,58.44,58.95,58.4,58.54
2019-12-02,58.52,58.52,56.36,56.67
2019-12-03,54.5,54.9,53.63,54.69
2019-12-04,57.32,58.16,56.91,56.92
2019-12-05,57.98,57.98,56.89,57.21
2019-12-06,60.47,60.84,59.79,59.79
2019-12-09,60.33,60.53,58.91,58.94
2019-12-10,59.15,59.81,59.07,59.8
2019-12-11,60.26,60.31,59.42,60.19
2019-12-12,61.21,62.38,60.73,61.29
2019-12-13,61.41,62.11,60.49,61.11
2019-12-16,63.09,63.33,62.82,62.95
2019-12-17,63.08,63.35,62.45,63.22
2019-12-18,64.15,64.15,62.88,63.18
2019-12-19,63.63,64.18,63.39,64.11
2019-12-20,65.2,65.2,63.9,64.24
2019-12-23,64.15,64.55,64.04,64.35
2019-12-24,64.57,65.08,64.57,64.92
2019-12-26,65.54,65.54,64.49,64.88
2019-12-27,65.65,65.65,63.86,64.03
2019-12-30,63.32,63.85,63.05,63.45
2019-12-31,64.08,64.43,63.61,63.98
2020-01-02,65.26,65.26,63.33,64.72
2020-01-03,63.45,64.32,63.23,63.75
2020-01-06,63.04,64.56,62.81,64.24
2020-01-07,63.83,63.86,62.97,63.02
2020-01-08,63.67,64.22,62.91,63.68
2020-01-09,64.49,64.49,63.66,63.78
2020-01-10,63.88,64.18,62.93,63.13
2020-01-13,63.63,64.81,63.36,64.8
2020-01-14,64.76,66.26,64.37,64.92
2020-01-15,66.58,66.61,65.03,65.83
2020-01-16,68.51,68.67,68.08,68.22
2020-01-17,69.24,69.24,67.73,67.75
2020-01-21,66.86,66.86,65.95,65.98
2020-01-22,67.34,67.34,65.31,65.48
2020-01-23,63.59,65.69,63.55,65.21
2020-01-24,65.34,65.34,61.68,62.34
2020-01-27,59.01,59.98,58.84,58.86
2020-01-28,60.15,60.91,60.03,60.13
2020-01-29,61.33,61.33,58.23,58.24
2020-01-30,57.88,58.02,55.58,57.98
2020-01-31,57.46,57.46,52.91,53.13
2020-02-03,56.03,56.61,54.85,54.99
2020-02-04,58.93,58.93,57.81,57.81
2020-02-05,61.17,62.08,60.39,61.52
2020-02-06,62.13,62.13,60.68,60.7
2020-02-07,59.94,59.94,57.7,57.72
2020-02-10,57.88,58.66,57.51,58.66
2020-02-11,60.77,61.4,60.25,60.25
2020-02-12,62.39,62.39,60.98,61.26
2020-02-13,61.36,61.39,60.79,61.33
2020-02-14,61.87,61.87,59.88,60.26
2020-02-18,60.35,60.35,58.4,59.42
2020-02-19,60.77,60.88,60.08,60.15
2020-02-20,61.06,61.63,59.0,60.54
2020-02-21,59.42,59.42,58.35,58.42
2020-02-24,51.68,51.89,49.97,50.62
2020-02-25,50.63,50.63,42.06,42.12
2020-02-26,44.52,44.95,40.07,40.11
2020-02-27,34.53,38.06,31.23,31.24
2020-02-28,24.7,28.05,24.64,27.61
2020-03-02,27.44,34.15,27.32,34.15
2020-03-03,33.16,36.23,28.98,30.58
2020-03-04,33.16,36.36,32.37,36.35
2020-03-05,32.41,32.79,29.64,30.82
2020-03-06,25.74,28.54,24.01,27.47
2020-03-09,18.07,19.63,16.0,16.51
2020-03-10,18.27,19.87,15.41,19.8
2020-03-11,16.55,16.75,12.37,13.19
2020-03-12,7.89,8.79,6.86,6.9
2020-03-13,8.21,9.86,6.48,9.86
2020-03-16,7.43,7.43,4.88,4.93
2020-03-17,5.01,8.44,5.01,8.44
2020-03-18,6.26,7.34,4.87,5.34
2020-03-19,5.1,6.51,5.1,6.34
2020-03-20,6.25,7.0,5.08,5.15
2020-03-23,4.95,5.71,4.7,5.33
2020-03-24,7.04,7.52,6.36,7.51
2020-03-25,8.36,9.08,7.32,7.69
2020-03-26,9.26,10.76,9.0,10.75
2020-03-27,8.57,10.06,8.47,8.85
2020-03-30,9.26,10.96,9.26,10.95
2020-03-31,10.86,11.4,10.0,10.84
2020-04-01,9.06,9.37,7.97,8.51
2020-04-02,8.43,9.46,8.43,9.44
2020-04-03,9.59,9.59,8.13,8.76
2020-04-06,10.91,11.98,10.89,11.97
2020-04-07,13.94,13.94,11.26,11.38
2020-04-08,12.12,14.0,11.5,13.8
2020-04-09,15.82,16.25,14.72,15.95
2020-04-13,15.38,15.62,14.05,15.59
2020-04-14,18.12,18.17,17.09,17.71
2020-04-15,16.24,16.69,15.25,16.08
2020-04-16,17.05,17.26,15.78,17.23
2020-04-17,18.73,19.32,18.2,19.27
2020-04-20,19.01,20.22,18.92,18.96
2020-04-21,17.78,18.1,16.57,17.09
2020-04-22,19.22,19.22,18.48,18.79
2020-04-23,20.14,20.52,19.16,19.28
2020-04-24,20.15,20.59,19.18,20.41
2020-04-27,22.17,23.28,22.17,22.92
2020-04-28,24.56,24.76,22.91,22.96
2020-04-29,24.89,27.81,24.89,26.79
2020-04-30,25.14,25.44,23.73,23.76
2020-05-01,21.38,21.38,19.42,20.41
2020-05-04,20.07,21.03,20.0,21.03
2020-05-05,23.17,23.92,22.68,22.68
2020-05-06,23.99,23.99,22.9,22.96
2020-05-07,24.46,24.46,23.6,23.83
2020-05-08,25.71,26.44,25.63,26.12
2020-05-11,26.15,27.69,26.01,26.62
2020-05-12,26.49,27.21,24.67,24.7
2020-05-13,24.68,25.18,21.92,22.87
2020-05-14,21.25,23.24,20.91,23.22
2020-05-15,23.21,24.17,23.21,24.09
2020-05-18,27.84,28.39,27.39,27.83
2020-05-19,28.54,28.98,27.46,27.47
2020-05-20,29.62,30.08,29.12,29.44
2020-05-21,30.44,30.44,28.61,29.08
2020-05-22,29.52,29.85,29.16,29.82
2020-05-26,33.16,33.43,32.13,32.18
2020-05-27,34.16,35.12,31.98,35.12
2020-05-28,35.8,36.32,33.68,33.69
2020-05-29,33.34,34.14,32.44,33.86
2020-06-01,34.97,35.79,34.91,34.96
2020-06-02,36.39,36.47,35.68,36.25
2020-06-03,38.35,39.86,38.35,39.05
2020-06-04,39.29,40.33,38.35,39.36
2020-06-05,45.75,46.97,44.32,44.68
2020-06-08,48.26,48.67,47.07,48.63
2020-06-09,45.59,46.26,44.04,44.86
2020-06-10,43.98,43.98,41.23,41.23
2020-06-11,35.12,35.61,30.37,30.39
2020-06-12,35.48,35.48,29.92,33.35
2020-06-15,29.93,36.18,29.93,35.86
2020-06-16,40.38,40.38,37.21,38.4
2020-06-17,39.17,39.23,37.38,37.38
2020-06-18,37.59,37.96,36.87,37.26
2020-06-19,38.84,39.28,36.62,37.13
2020-06-22,36.15,37.27,36.15,37.09
2020-06-23,39.19,39.19,37.4,37.47
2020-06-24,36.66,36.66,33.25,33.73
2020-06-25,33.18,35.04,33.18,34.96
2020-06-26,35.01,35.01,32.57,32.57
2020-06-29,33.13,35.28,33.13,34.81
2020-06-30,35.36,36.76,34.97,36.38
2020-07-01,38.27,38.27,35.7,36.24
2020-07-02,38.88,39.15,36.83,36.88
2020-07-06,40.1,40.1,38.12,38.45
2020-07-07,37.69,38.23,36.4,36.51
2020-07-08,37.58,38.38,35.99,37.14
2020-07-09,37.23,37.39,34.95,35.69
2020-07-10,36.42,36.84,35.94,36.62
2020-07-13,38.26,39.08,35.78,35.78
2020-07-14,37.25,38.12,35.99,38.05
2020-07-15,40.83,41.93,40.32,41.36
2020-07-16,41.33,41.89,40.52,41.07
2020-07-17,41.93,42.51,41.52,42.3
2020-07-20,43.31,43.31,42.11,42.29
2020-07-21,44.6,45.34,43.19,43.65
2020-07-22,44.4,44.96,43.98,44.15
2020-07-23,45.12,45.7,43.44,43.81
2020-07-24,44.55,44.55,42.4,42.56
2020-07-27,43.33,43.98,43.01,43.7
2020-07-28,44.14,44.14,42.56,42.56
2020-07-29,45.4,45.58,44.12,44.89
2020-07-30,44.44,45.03,43.44,44.79
2020-07-31,45.45,45.45,42.08,43.21
2020-08-03,45.12,45.59,44.49,45.59
2020-08-04,46.63,46.63,45.91,46.2
2020-08-05,48.37,48.43,47.7,48.33
2020-08-06,49.68,49.68,47.5,48.0
2020-08-07,49.66,50.29,48.97,50.29
2020-08-10,52.82,52.82,51.84,52.0
2020-08-11,55.1,55.1,51.83,51.89
2020-08-12,54.58,54.58,52.13,52.69
2020-08-13,53.17,53.57,51.64,52.1
2020-08-14,52.41,52.73,51.92,52.2
2020-08-17,53.85,53.85,52.31,52.45
2020-08-18,54.38,54.38,51.29,51.4
2020-08-19,52.82,52.82,51.6,51.6
2020-08-20,50.96,50.96,50.0,50.35
2020-08-21,50.64,50.64,48.65,49.02
2020-08-24,50.97,51.14,50.21,51.14
2020-08-25,52.91,52.91,51.0,51.87
2020-08-26,52.73,52.73,50.55,50.55
2020-08-27,53.08,53.08,50.72,50.95
2020-08-28,52.82,52.82,51.58,52.38
2020-08-31,52.24,52.52,50.82,50.83
2020-09-01,51.1,51.75,50.94,51.71
2020-09-02,53.49,54.03,52.65,53.65
2020-09-03,54.83,54.83,49.41,50.03
2020-09-04,52.12,52.12,47.05,50.14
2020-09-08,48.06,48.62,46.6,46.65
2020-09-09,49.39,49.78,48.49,48.83
2020-09-10,51.07,51.23,46.98,46.98
2020-09-11,49.44,49.44,45.97,46.93
2020-09-14,49.97,50.6,49.57,50.23
2020-09-15,53.21,53.21,50.66,50.66
2020-09-16,52.94,53.15,51.71,51.71
2020-09-17,50.94,52.03,50.75,51.29
2020-09-18,52.42,52.42,49.32,50.46
2020-09-21,47.21,47.21,43.71,45.21
2020-09-22,46.79,46.79,44.16,45.65
2020-09-23,47.56,47.56,41.66,41.66
2020-09-24,41.53,44.03,40.68,41.65
2020-09-25,42.56,45.04,42.56,44.67
2020-09-28,48.0,48.24,47.43,47.65
2020-09-29,49.49,49.49,46.68,47.17
2020-09-30,49.44,49.45,46.51,47.11
2020-10-01,49.77,49.77,47.57,48.78
2020-10-02,47.29,50.33,47.29,49.76
2020-10-05,53.53,53.53,52.35,53.17
2020-10-06,55.51,57.2,52.97,52.97
2020-10-07,56.54,56.69,55.35,56.2
2020-10-08,58.46,58.94,57.69,58.65
2020-10-09,61.92,61.92,59.58,59.75
2020-10-12,60.99,61.25,60.31,60.88
2020-10-13,61.02,61.02,59.16,59.37
2020-10-14,61.81,61.81,58.37,58.39
2020-10-15,57.66,59.48,57.33,59.41
2020-10-16,60.26,60.75,59.39,59.67
2020-10-19,61.72,61.72,57.61,57.61
2020-10-20,60.28,60.31,58.35,58.46
2020-10-21,60.53,60.6,58.37,58.37
2020-10-22,60.83,62.22,59.42,61.76
2020-10-23,63.75,63.75,61.73,62.69
2020-10-26,61.52,61.52,57.04,58.75
2020-10-27,60.72,60.72,56.87,56.9
2020-10-28,53.06,53.88,50.69,50.69
2020-10-29,50.85,53.58,49.42,53.51
2020-10-30,54.74,54.74,50.69,51.36
2020-11-02,54.52,55.13,53.21,55.01
2020-11-03,58.85,61.15,58.7,60.29
2020-11-04,59.61,61.28,58.58,59.18
2020-11-05,61.94,63.76,61.94,63.14
2020-11-06,64.74,64.74,61.53,61.56
2020-11-09,73.36,74.28,71.63,71.63
2020-11-10,73.22,75.25,73.17,75.11
2020-11-11,76.02,76.02,74.48,75.44
2020-11-12,75.2,75.3,72.25,72.92
2020-11-13,74.72,77.0,74.72,76.77
2020-11-16,79.37,79.99,78.94,79.88
2020-11-17,79.54,80.56,78.69,80.13
2020-11-18,80.66,81.31,78.62,78.63
2020-11-19,78.51,79.52,77.76,79.52
2020-11-20,79.45,79.77,78.94,79.63
2020-11-23,80.34,81.42,80.21,80.9
2020-11-24,82.64,83.59,82.27,83.59
2020-11-25,83.49,83.72,82.96,83.4
2020-11-27,83.94,83.95,83.31,83.8
2020-11-30,83.93,83.93,82.2,82.22
2020-12-01,83.87,84.34,82.98,83.12
2020-12-02,82.12,83.91,82.12,83.78
2020-12-03,84.3,84.52,83.84,84.17
2020-12-04,84.79,85.95,84.79,85.89
2020-12-07,86.33,86.53,85.79,85.79
2020-12-08,85.68,86.46,85.35,86.44
2020-12-09,86.77,86.83,85.22,85.58
2020-12-10,85.51,86.58,85.51,86.44
2020-12-11,86.34,86.43,85.33,85.7
2020-12-14,86.7,87.17,85.7,85.72
2020-12-15,86.06,87.25,85.97,87.25
2020-12-16,87.71,87.71,86.68,86.85
2020-12-17,87.35,87.51,87.04,87.51
2020-12-18,87.64,87.64,86.3,86.35
2020-12-21,85.15,85.92,84.84,85.87
2020-12-22,85.82,85.94,85.51,85.55
2020-12-23,85.92,86.63,85.92,86.45
2020-12-24,86.23,86.28,86.02,86.22
2020-12-28,86.57,86.86,86.39,86.39
2020-12-29,86.62,86.62,85.2,85.59
2020-12-30,85.57,86.37,85.57,85.95
2020-12-31,85.27,86.14,85.02,85.94
2021-01-04,86.07,86.19,84.7,85.34
2021-01-05,85.49,86.67,85.24,86.23
2021-01-06,86.5,88.33,86.5,87.34
2021-01-07,87.39,88.03,87.27,87.8
2021-01-08,87.84,88.03,86.79,88.03
2021-01-11,87.29,87.7,87.16,87.38
2021-01-12,87.45,88.05,87.43,87.99
2021-01-13,88.14,88.14,87.58,87.72
2021-01-14,87.96,89.02,87.96,88.55
2021-01-15,88.34,88.49,87.6,88.04
2021-01-19,88.54,88.91,88.36,88.74
2021-01-20,89.04,89.08,88.5,89.08
2021-01-21,89.02,89.02,88.1,88.43
2021-01-22,88.0,88.61,87.71,88.58
2021-01-25,88.6,89.4,88.17,89.27
2021-01-26,89.49,89.49,88.9,89.06
2021-01-27,87.38,87.95,86.56,86.64
2021-01-28,87.28,87.54,86.55,86.77
2021-01-29,86.31,87.13,84.76,84.82
2021-02-01,85.87,86.97,85.01,86.74
2021-02-02,87.35,88.06,87.28,87.87
2021-02-03,87.87,88.56,87.54,88.42
2021-02-04,88.34,89.5,88.21,89.5
2021-02-05,89.97,90.07,89.51,90.04
2021-02-08,90.63,91.31,90.53,91.31
2021-02-09,91.38,91.88,91.29,91.79
2021-02-10,91.99,92.18,91.33,91.68
2021-02-11,91.78,91.78,90.83,90.99
2021-02-12,90.83,91.22,90.67,90.96
2021-02-16,91.28,91.28,90.81,90.88
2021-02-17,90.37,90.74,90.03,90.71
2021-02-18,90.3,90.35,89.48,89.89
2021-02-19,89.94,90.61,89.68,89.78
2021-02-22,89.05,89.33,88.81,88.85
2021-02-23,86.54,87.57,86.25,87.19
2021-02-24,87.49,88.52,87.45,88.13
2021-02-25,87.89,88.25,85.68,85.68
2021-02-26,85.73,85.88,84.01,84.37
2021-03-01,85.74,86.64,85.74,86.28
2021-03-02,86.24,86.24,85.48,85.52
2021-03-03,85.05,85.18,84.01,84.04
2021-03-04,84.01,84.01,79.84,81.17
2021-03-05,81.57,83.03,77.95,82.97
2021-03-08,82.5,84.15,82.02,82.07
2021-03-09,83.87,85.35,83.87,84.85
2021-03-10,85.72,85.72,85.02,85.55
2021-03-11,85.57,87.05,85.55,87.0
2021-03-12,85.78,87.3,85.78,87.25
2021-03-15,86.69,88.04,86.69,87.79
2021-03-16,87.73,88.0,86.66,86.89
2021-03-17,84.42,87.46,84.42,87.17
2021-03-18,85.45,86.65,85.33,85.34
2021-03-19,84.7,86.18,84.7,86.11
2021-03-22,85.22,86.33,85.22,86.07
2021-03-23,84.47,84.99,83.66,83.9
2021-03-24,82.99,84.25,81.58,81.58
2021-03-25,80.25,82.31,79.9,82.28
2021-03-26,82.64,83.35,81.67,83.35
2021-03-29,82.6,82.95,81.69,81.86
2021-03-30,80.78,81.92,80.5,81.76
2021-03-31,81.28,83.13,81.28,82.84
2021-04-01,83.56,84.24,83.39,84.24
2021-04-05,84.7,84.7,84.09,84.52
2021-04-06,85.0,85.03,84.56,84.63
2021-04-07,83.84,84.33,83.23,83.23
2021-04-08,83.38,83.85,83.19,83.78
2021-04-09,83.49,83.65,82.83,83.65
2021-04-12,82.8,82.8,81.94,81.98
2021-04-13,81.85,82.45,81.55,82.36
2021-04-14,82.19,83.35,82.19,82.51
2021-04-15,83.35,83.35,82.09,82.74
2021-04-16,81.93,82.47,81.77,82.47
2021-04-19,81.83,81.87,80.54,81.13
2021-04-20,80.23,80.56,79.53,79.85
2021-04-21,79.91,81.65,79.42,81.65
2021-04-22,81.77,82.62,81.16,81.41
2021-04-23,81.49,82.47,81.49,82.35
2021-04-26,83.28,83.6,82.39,83.33
2021-04-27,82.82,83.45,82.78,83.19
2021-04-28,82.24,83.03,82.24,82.86
2021-04-29,83.33,83.33,81.49,82.15
2021-04-30,81.67,82.25,80.79,80.81
2021-05-03,81.03,81.62,80.65,80.74
2021-05-04,78.39,79.03,77.8,78.79
2021-05-05,78.31,78.97,77.96,78.21
2021-05-06,75.85,77.13,75.79,76.88
2021-05-07,76.37,78.71,76.37,78.03
2021-05-10,76.68,77.23,75.77,75.77
2021-05-11,72.55,75.64,72.55,75.39
2021-05-12,73.25,74.42,72.33,72.33
2021-05-13,72.06,73.91,72.06,72.31
2021-05-14,72.41,74.9,72.41,74.89
