Day,Date,Open,High,Low,Close,Volume
Mon,12/28/2015,4610.41,4621.68,4580.13,4621.35,324264096
Thu,12/24/2015,4626.32,4635.59,4620.8,4622.77,183882896
Wed,12/23/2015,4612.16,4626.17,4605.36,4624.59,475887488
Tue,12/22/2015,4580.61,4596.08,4560.54,4589.26,454246400
Mon,12/21/2015,4547.92,4560.71,4519.82,4560.55,484980288
Fri,12/18/2015,4578.69,4593.4,4513.23,4514.83,1076640640
Thu,12/17/2015,4680.63,4681.13,4597.65,4598.14,563417600
Wed,12/16/2015,4633.85,4673.54,4582.87,4664.56,591830976
Tue,12/15/2015,4607.2,4636.77,4592.72,4597.33,690434624
Mon,12/14/2015,4535.56,4571.57,4478.25,4570.16,704928768
Fri,12/11/2015,4583.08,4600.91,4534.05,4537.56,665896832
Thu,12/10/2015,4627.77,4674,4619.98,4643.05,504563712
Wed,12/9/2015,4674.8,4698.25,4595.01,4622.14,631208384
Tue,12/8/2015,4646.43,4708.47,4643.65,4694.77,577139328
Mon,12/7/2015,4718.55,4720.82,4671.87,4693.62,589146624
Fri,12/4/2015,4621.48,4722.38,4612.11,4716.12,635039232
Thu,12/3/2015,4704.2,4705.78,4579.91,4606.75,690083392
Wed,12/2/2015,4720.27,4739.75,4680.06,4686.22,619521280
Tue,12/1/2015,4685.74,4716.16,4682.4,4716.16,589093120
Mon,11/30/2015,4692.57,4695.06,4654.53,4664.51,679304000
Fri,11/27/2015,4680.44,4689.58,4665.92,4680.46,199179104
Wed,11/25/2015,4674.23,4683.55,4666.23,4672.88,379423296
Tue,11/24/2015,4645.52,4682.13,4621.63,4669.41,533748992
Mon,11/23/2015,4689.98,4706.62,4655.6,4674.79,494669504
Fri,11/20/2015,4680.51,4691.59,4674.61,4686.36,589236224
Thu,11/19/2015,4657.61,4678.02,4648.94,4655.35,574634496
Wed,11/18/2015,4586.24,4657.63,4580.72,4653.44,638979200
Tue,11/17/2015,4571.54,4598.27,4554.89,4565.82,584057792
Mon,11/16/2015,4494.56,4566.03,4486.09,4565.47,637091584
Fri,11/13/2015,4566.12,4575.8,4499.15,4502.14,704573184
Thu,11/12/2015,4617.78,4639.26,4588.08,4588.93,582646784
Wed,11/11/2015,4657.19,4677.78,4631.06,4636.94,556897408
Tue,11/10/2015,4628.83,4647.32,4616.71,4641.73,619090816
Mon,11/9/2015,4687.35,4694.27,4627.12,4655.52,558116800
Fri,11/6/2015,4695.88,4710.47,4665.41,4707.23,637785600
Thu,11/5/2015,4718.51,4731.56,4678.79,4702.9,675639104
Wed,11/4/2015,4729.07,4737.12,4698.84,4717.55,665199232
Tue,11/3/2015,4692.03,4735.31,4685.98,4719.05,601797824
Mon,11/2/2015,4658.79,4707.77,4652.45,4703.92,525125600
Fri,10/30/2015,4676.3,4681.23,4648.83,4648.83,636134592
Thu,10/29/2015,4657.78,4678.2,4653,4670.77,588080128
Wed,10/28/2015,4649.1,4678.58,4609.93,4678.58,697757504
Tue,10/27/2015,4617.6,4645.94,4617.44,4639.23,636216192
Mon,10/26/2015,4621.14,4638.75,4606.66,4630.85,628998272
Fri,10/23/2015,4623.72,4645.96,4598.74,4624.09,853103104
Thu,10/22/2015,4451.32,4504.7,4438.6,4503.22,837251008
Wed,10/21/2015,4462.22,4464.73,4409.9,4413.52,686347904
Tue,10/20/2015,4454.62,4463.11,4424.34,4438.18,625830720
Mon,10/19/2015,4428.06,4464.78,4420.8,4462.07,532935808
Fri,10/16/2015,4419.95,4438.75,4405.88,4438.62,583052224
Thu,10/15/2015,4361.98,4418.25,4357.22,4418.22,665840512
Wed,10/14/2015,4356.82,4373.71,4328.96,4346.92,706081216
Tue,10/13/2015,4354.06,4399.93,4349.18,4352.94,505692192
Mon,10/12/2015,4378.64,4389.77,4363.96,4382.56,431701408
Fri,10/9/2015,4355.24,4378.26,4341.51,4370.01,585390784
Thu,10/8/2015,4316.18,4358.09,4275.6,4350.15,687534976
Wed,10/7/2015,4331.87,4342.58,4279.21,4333.46,715287296
Tue,10/6/2015,4315.32,4332.03,4273.7,4306.7,693532288
Mon,10/5/2015,4296.54,4339.23,4290.25,4331.43,693868480
Fri,10/2/2015,4136.96,4267.45,4124.54,4267.45,780824128
Thu,10/1/2015,4185.28,4194.18,4128.34,4192.96,706640896
Wed,9/30/2015,4137.18,4181.06,4125.2,4181.06,782794368
Tue,9/29/2015,4110.26,4155.31,4053.11,4083.37,775192896
Mon,9/28/2015,4206.68,4207.02,4092.29,4103.47,794927424
Fri,9/25/2015,4305.38,4308.66,4198.96,4224.74,643525120
Thu,9/24/2015,4239.85,4275.64,4198.11,4261.1,666671872
Wed,9/23/2015,4280.01,4294.73,4255.06,4273.53,462200096
Tue,9/22/2015,4273.3,4286.6,4233.9,4274.1,616582528
Mon,9/21/2015,4343.77,4372.42,4299.94,4336.13,549940480
Fri,9/18/2015,4325.29,4374.92,4317.09,4323.86,1123225856
Thu,9/17/2015,4378.99,4450.66,4368.8,4384.96,619746816
Wed,9/16/2015,4357.36,4388.32,4346.47,4383.67,508612512
Tue,9/15/2015,4322.41,4373.19,4303.89,4360.28,539323904
Mon,9/14/2015,4334.86,4334.94,4293.77,4308.76,485240096
Fri,9/11/2015,4273.62,4323.23,4268.1,4323.23,502728608
Thu,9/10/2015,4248.48,4326.77,4243.69,4296.3,606641088
Wed,9/9/2015,4346.36,4352.96,4242.46,4253.45,695325184
Tue,9/8/2015,4267.4,4306.5,4247.14,4303.53,646453184
Fri,9/4/2015,4175.62,4210.81,4160.43,4184.72,589052288
Thu,9/3/2015,4267.34,4300.3,4222.38,4234.65,611771904
Wed,9/2/2015,4207.68,4256.23,4166.08,4256.23,679567616
Tue,9/1/2015,4177.94,4229.31,4121.83,4142.63,831058304
Mon,8/31/2015,4299.88,4324.73,4262.08,4274.58,640012672
Fri,8/28/2015,4307.05,4340.7,4295.56,4329.12,736307200
Thu,8/27/2015,4281.63,4328.99,4231.14,4324.82,866429888
Wed,8/26/2015,4141.24,4227.86,4052.54,4219.6,1030602304
Tue,8/25/2015,4187.28,4207.38,4015.91,4016.32,1049594496
Mon,8/24/2015,3847.12,4199.79,3787.23,4038.6,1431076736
Fri,8/21/2015,4313.19,4361.32,4197.27,4197.27,1080172544
Thu,8/20/2015,4467.79,4484.36,4385.13,4385.13,768457216
Wed,8/19/2015,4525.32,4550.67,4486.11,4510.9,581557888
Tue,8/18/2015,4556.23,4562.15,4536.05,4542.07,484106496
Mon,8/17/2015,4516.88,4568.59,4507.98,4566.37,448060416
Fri,8/14/2015,4512.88,4536.2,4503.83,4530.74,501932896
Thu,8/13/2015,4536.96,4556.14,4514.45,4519.32,541500672
Wed,8/12/2015,4475.91,4539.18,4436.54,4528.19,728528896
Tue,8/11/2015,4548.75,4567.69,4491.06,4513.99,641898304
Mon,8/10/2015,4558.68,4583.63,4554.63,4573.11,566548800
Fri,8/7/2015,4519.36,4532.46,4485.5,4520.08,601415872
Thu,8/6/2015,4608.69,4612.62,4508.3,4528.51,842143424
Wed,8/5/2015,4592.81,4634.7,4590.19,4602.24,717293888
Tue,8/4/2015,4573.25,4584.45,4551.9,4567.46,640411520
Mon,8/3/2015,4595.26,4607.52,4549.6,4580.46,556233984
Fri,7/31/2015,4616.48,4616.48,4584.22,4588.91,623166272
Thu,7/30/2015,4570.77,4606.65,4540.98,4598.59,671480192
Wed,7/29/2015,4570.5,4586.78,4552.76,4581.6,649657472
Tue,7/28/2015,4539.47,4568.79,4506.19,4560.23,713770688
Mon,7/27/2015,4530.37,4551.99,4511.92,4519.09,690593024
Fri,7/24/2015,4630.95,4632.06,4552.4,4557.37,649900992
Thu,7/23/2015,4627.56,4641.58,4592.5,4602.83,707632576
Wed,7/22/2015,4604.97,4643.83,4604.53,4623.24,732046720
Tue,7/21/2015,4679.54,4686.36,4661.76,4674.4,637013376
Mon,7/20/2015,4670.23,4694.13,4657.98,4679.67,594546880
Fri,7/17/2015,4635.48,4661.6,4624.68,4661.6,627206976
Thu,7/16/2015,4567.06,4595.02,4558.32,4594.9,654547968
Wed,7/15/2015,4531.31,4547.18,4517.4,4528.36,584624704
Tue,7/14/2015,4503.2,4537.21,4500.66,4523.47,610022400
Mon,7/13/2015,4457.76,4498.74,4456.54,4494.47,534647104
Fri,7/10/2015,4405.99,4434.11,4394.01,4420.15,524901408
Thu,7/9/2015,4410.27,4414.43,4351.51,4352.03,656905408
Wed,7/8/2015,4392.51,4403.13,4346.42,4351.58,619159872
Tue,7/7/2015,4422.75,4434.91,4344.15,4429.06,654092992
Mon,7/6/2015,4394.44,4444.41,4394.44,4418.66,516598496
Thu,7/2/2015,4440.17,4445.83,4417.48,4433.39,439044096
Wed,7/1/2015,4433.79,4445.9,4409.42,4429.23,520663392
Tue,6/30/2015,4414.86,4420.5,4381.94,4396.76,588622912
Mon,6/29/2015,4433.11,4460.08,4377.23,4379.87,613696000
Fri,6/26/2015,4514.37,4523.97,4469.23,4484.28,889472128
Thu,6/25/2015,4540.4,4546.15,4508.65,4514.01,451841312
Wed,6/24/2015,4542.07,4561.64,4523.9,4524.6,521072704
Tue,6/23/2015,4549.52,4551.77,4529.99,4548.74,444597696
Mon,6/22/2015,4541.85,4557.98,4534.76,4544.04,456819392
Fri,6/19/2015,4538.71,4539.49,4511.21,4513.42,728099392
Thu,6/18/2015,4483.61,4540.69,4483.61,4531.85,544721088
Wed,6/17/2015,4465.17,4482.27,4441.34,4468.98,478867104
Tue,6/16/2015,4428.3,4463.2,4426.19,4455.9,417462208
Mon,6/15/2015,4416.14,4437.97,4396.13,4432.92,510204416
Fri,6/12/2015,4467.38,4476.21,4449.21,4453.79,410011488
Thu,6/11/2015,4498.48,4511.32,4483.84,4488.47,485782304
Wed,6/10/2015,4440.54,4497.51,4435.29,4485.46,517414112
Tue,6/9/2015,4421.02,4441.62,4392.45,4427.61,537928320
Mon,6/8/2015,4476.69,4477.83,4423.8,4431.52,517756608
Fri,6/5/2015,4483.43,4493.43,4452.33,4477.19,462719104
Thu,6/4/2015,4501.73,4526.21,4475.05,4487.03,523450208
Wed,6/3/2015,4531.04,4539.35,4512.44,4519.86,502705216
Tue,6/2/2015,4503.76,4531.08,4486.19,4508.89,490060800
Mon,6/1/2015,4530.03,4535.43,4488.17,4521.85,622431424
Fri,5/29/2015,4532.15,4539.57,4499.65,4508.25,683713024
Thu,5/28/2015,4537.48,4548.24,4523.55,4535.66,554042816
Wed,5/27/2015,4488.05,4551.52,4479.74,4546.06,560298496
Tue,5/26/2015,4516.63,4521.85,4456.76,4472.96,543394496
Fri,5/22/2015,4522.86,4542.46,4522.61,4527.16,446118496
Thu,5/21/2015,4499.42,4537.28,4495.4,4529.47,519635296
Wed,5/20/2015,4505.59,4533.92,4484.52,4505.3,553225472
Tue,5/19/2015,4514.67,4521.85,4498.52,4503.72,523422688
Mon,5/18/2015,4487.14,4521.01,4483.76,4512.95,477393696
Fri,5/15/2015,4505.39,4509.13,4482.55,4494.29,561817408
Thu,5/14/2015,4461.07,4496.25,4448.38,4495.04,571985472
Wed,5/13/2015,4436.08,4460.54,4421.75,4426.56,505995904
Tue,5/12/2015,4412.83,4441.4,4380.52,4420.65,497986912
Mon,5/11/2015,4457.62,4468.75,4437.53,4438.63,478764800
Fri,5/8/2015,4445,4466.17,4441.73,4458.65,596862400
Thu,5/7/2015,4377.81,4413.73,4373.29,4401.55,636124096
Wed,5/6/2015,4420.3,4429.96,4349.93,4379.75,632611392
Tue,5/5/2015,4464.21,4472.23,4407.27,4409.39,578156032
Mon,5/4/2015,4491.19,4510.47,4480.85,4482.61,468217216
Fri,5/1/2015,4437.7,4479.06,4435.24,4479.06,547788608
Thu,4/30/2015,4459.23,4480.36,4395.1,4414.25,697729280
Wed,4/29/2015,4490.57,4517.01,4463.98,4488.15,617510784
Tue,4/28/2015,4529.41,4537.15,4479.01,4515.27,686003776
Mon,4/27/2015,4548.51,4562.33,4516.33,4525.04,839115200
Fri,4/24/2015,4529.73,4543.64,4517.88,4536.78,710056832
Thu,4/23/2015,4445.17,4496.08,4444.29,4477.07,672417600
Wed,4/22/2015,4448.58,4466.84,4419.35,4460.81,532771488
Tue,4/21/2015,4444.5,4448.67,4430.98,4435.98,560072576
Mon,4/20/2015,4373.65,4423.88,4373.09,4417.4,515925088
Fri,4/17/2015,4379.63,4390.31,4333.11,4351.8,672095296
Thu,4/16/2015,4412.15,4427.22,4408.96,4418.83,496404704
Wed,4/15/2015,4409.74,4435.28,4406.04,4424.53,533848288
Tue,4/14/2015,4409.29,4418.87,4375.1,4397.65,466758912
Mon,4/13/2015,4428.13,4448.2,4407.07,4409.21,474052512
Fri,4/10/2015,4402.02,4422.63,4394.38,4422.02,482656608
Thu,4/9/2015,4375.78,4405.65,4361.23,4403.95,534178592
Wed,4/8/2015,4345.22,4382.82,4345.09,4375.96,546299520
Tue,4/7/2015,4349.31,4379.42,4343.74,4344.08,482734592
Mon,4/6/2015,4286.16,4361.56,4283.91,4350.98,549035328
Thu,4/2/2015,4316.24,4327.79,4302.49,4316.01,508771808
Wed,4/1/2015,4328.17,4334.56,4284.06,4311.26,621114880
Tue,3/31/2015,4364.14,4377.36,4333.69,4333.69,574204224
Mon,3/30/2015,4359.78,4384.18,4359.78,4382.82,633583872
Fri,3/27/2015,4314.6,4342.92,4309.52,4332.86,594013568
Thu,3/26/2015,4288.16,4340.17,4280.95,4315.26,724012480
Wed,3/25/2015,4437.38,4442.54,4329.29,4329.29,773685120
Tue,3/24/2015,4444.39,4467.79,4430.97,4430.98,470360288
Mon,3/23/2015,4454.15,4466.34,4445.52,4445.54,497055296
Fri,3/20/2015,4468.29,4478.69,4456.41,4458.54,1003236928
Thu,3/19/2015,4424.79,4440.01,4419.84,4426.83,527272512
Wed,3/18/2015,4366.8,4440.49,4344.49,4422.5,672886720
Tue,3/17/2015,4355.83,4384.98,4349.69,4375.63,540635520
Mon,3/16/2015,4338.29,4371.46,4327.27,4370.47,468528288
Fri,3/13/2015,4328.09,4347.87,4289.3,4314.9,569657216
Thu,3/12/2015,4302.73,4339.2,4300.87,4336.23,590284992
Wed,3/11/2015,4336.05,4342.87,4304.28,4305.38,538208896
Tue,3/10/2015,4376.03,4381.62,4329.08,4329.08,614636032
Mon,3/9/2015,4406.87,4424.22,4391.62,4412.99,490550688
Fri,3/6/2015,4442.19,4453.93,4389.82,4399.23,551960512
Thu,3/5/2015,4454.88,4464.48,4433.94,4452.06,462804288
Wed,3/4/2015,4442.41,4452.37,4421,4445.36,516243584
Tue,3/3/2015,4466.53,4473.64,4433.5,4458.78,560931072
Mon,3/2/2015,4452.8,4483.97,4450.86,4483.05,543874688
Fri,2/27/2015,4459.86,4464.31,4435.65,4440.67,521798784
Thu,2/26/2015,4443.55,4463.81,4430.79,4462.27,529693312
Wed,2/25/2015,4441.08,4461.12,4429.9,4440.59,520875808
Tue,2/24/2015,4442.13,4455.52,4428.82,4451.03,541225408
Mon,2/23/2015,4441.26,4449.49,4430.87,4449.49,507004992
Fri,2/20/2015,4406.75,4444.62,4397.63,4443.05,524621088
Thu,2/19/2015,4388.92,4415.79,4388.44,4411.86,468021408
Wed,2/18/2015,4378.73,4393.19,4374.23,4390.91,443654688
Tue,2/17/2015,4379.32,4387.32,4370.63,4385.34,520396896
Fri,2/13/2015,4359.78,4384.03,4351.02,4384.03,552844608
Thu,2/12/2015,4321.41,4347.97,4317.98,4347.97,707338304
Wed,2/11/2015,4284.76,4305.35,4277.65,4297.28,607879104
Tue,2/10/2015,4240.04,4286.42,4232.99,4281.15,563765504
Mon,2/9/2015,4209.81,4235.24,4206.76,4216.09,502103296
Fri,2/6/2015,4259.98,4271.28,4214.89,4228.68,597889472
Thu,2/5/2015,4229.62,4258,4220.17,4256.18,591091328
Wed,2/4/2015,4202.43,4248.84,4198.74,4221.2,760707712
Tue,2/3/2015,4201.94,4229.15,4174.23,4229.15,667350272
Mon,2/2/2015,4162.19,4189.09,4094.73,4188.59,693920704
Fri,1/30/2015,4178.62,4210.85,4144.03,4148.43,851196992
Thu,1/29/2015,4134.52,4189.54,4103.71,4181.35,771036928
Wed,1/28/2015,4233.74,4235.15,4140.38,4140.38,850604032
Tue,1/27/2015,4200.88,4209.41,4151.15,4165.5,785005696
Mon,1/26/2015,4271.1,4282.48,4254.46,4275.71,542625088
Fri,1/23/2015,4268.53,4292.88,4258.48,4278.14,493278112
Thu,1/22/2015,4215,4274.15,4173.54,4270.36,641806720
Wed,1/21/2015,4158.13,4211.28,4145.82,4192.09,581017280
Tue,1/20/2015,4164.43,4181.34,4117.15,4171.21,571172096
Fri,1/16/2015,4087.88,4143.53,4078.85,4142.14,667866816
Thu,1/15/2015,4162.1,4169.44,4085.7,4089.65,609770368
Wed,1/14/2015,4122.08,4165,4108.31,4145.84,655360320
Tue,1/13/2015,4212.99,4252.7,4134.94,4166.2,673154816
Mon,1/12/2015,4221.52,4223.88,4158.11,4169.97,559217920
Fri,1/9/2015,4250.98,4253.97,4188.61,4213.28,501109088
Thu,1/8/2015,4195.49,4247.93,4192.63,4240.55,633636800
Wed,1/7/2015,4139.85,4169.97,4126.39,4160,631741376
Tue,1/6/2015,4174.78,4176.26,4090.33,4110.83,668739776
Mon,1/5/2015,4206.55,4210.96,4151.85,4160.96,594135488
Fri,1/2/2015,4258.6,4276.71,4206.46,4230.24,426479104
Wed,12/31/2014,4294.88,4307.01,4233.71,4236.28,382161312
Tue,12/30/2014,4301.15,4309.13,4277.75,4282.35,310682816
Mon,12/29/2014,4309.7,4321.2,4306.67,4312.64,306190016
Fri,12/26/2014,4295.72,4322.45,4294.8,4314.1,245621504
Wed,12/24/2014,4283.19,4298.87,4281.8,4283.1,194321200
Tue,12/23/2014,4308.95,4309.03,4274.51,4279.3,474668192
Mon,12/22/2014,4271.87,4295.27,4270.54,4293.67,556412416
Fri,12/19/2014,4272.75,4300.4,4258.33,4281.78,958175616
Thu,12/18/2014,4230.36,4267.77,4213.21,4267.77,638572480
Wed,12/17/2014,4095.75,4175.98,4089.09,4165.1,611793728
Tue,12/16/2014,4122.23,4190.42,4089.19,4089.6,678243200
Mon,12/15/2014,4224.17,4236.06,4145.01,4157.42,622378304
Fri,12/12/2014,4207.61,4254.43,4199.29,4199.29,569136128
Thu,12/11/2014,4241.69,4296.81,4238.29,4246.48,555850368
Wed,12/10/2014,4284.5,4297,4218.86,4224.87,532156288
Tue,12/9/2014,4228.21,4297.73,4216.87,4294.67,514442688
Mon,12/8/2014,4301.27,4320.08,4259.01,4278.34,513596512
Fri,12/5/2014,4318.28,4324.42,4302.04,4311.57,489184608
Thu,12/4/2014,4309.48,4327.55,4293.94,4311.93,466032192
Wed,12/3/2014,4312.17,4319.02,4287.04,4312.93,524385696
Tue,12/2/2014,4291.33,4312.92,4283.89,4305.96,493917696
Mon,12/1/2014,4323.95,4332.55,4274.68,4287.81,552454528
Fri,11/28/2014,4330.96,4347.09,4326.2,4337.79,294029696
Wed,11/26/2014,4291.87,4319.41,4289.51,4317.99,422499008
