Day,Date,Open,High,Low,Close,Volume
Fri,4/16/2021,84.463,84.463,84.463,84.463,0
Thu,4/15/2021,84.79,84.79,84.79,84.79,0
Wed,4/14/2021,84.291,84.291,84.291,84.291,0
Tue,4/13/2021,83.888,83.888,83.888,83.888,0
Mon,4/12/2021,83.593,83.593,83.593,83.593,0
Fri,4/9/2021,84.502,84.502,84.502,84.502,0
Thu,4/8/2021,84.562,84.562,84.562,84.562,0
Wed,4/7/2021,84.486,84.486,84.486,84.486,0
Tue,4/6/2021,84.867,84.867,84.867,84.867,0
Mon,4/5/2021,84.537,84.537,84.537,84.537,0
Thu,4/1/2021,84.142,84.142,84.142,84.142,0
Wed,3/31/2021,83.286,83.286,83.286,83.286,0
Tue,3/30/2021,82.832,82.832,82.832,82.832,0
Mon,3/29/2021,82.886,82.886,82.886,82.886,0
Fri,3/26/2021,83.698,83.698,83.698,83.698,0
Thu,3/25/2021,82.479,82.479,82.479,82.479,0
Wed,3/24/2021,81.913,81.913,81.913,81.913,0
Tue,3/23/2021,82.785,82.785,82.785,82.785,0
Mon,3/22/2021,83.8,83.8,83.8,83.8,0
Fri,3/19/2021,84.238,84.238,84.238,84.238,0
Thu,3/18/2021,83.433,83.433,83.433,83.433,0
Wed,3/17/2021,85.12,85.12,85.12,85.12,0
Tue,3/16/2021,84.954,84.954,84.954,84.954,0
Mon,3/15/2021,85.434,85.434,85.434,85.434,0
Fri,3/12/2021,84.459,84.459,84.459,84.459,0
Thu,3/11/2021,84.526,84.526,84.526,84.526,0
Wed,3/10/2021,83.854,83.854,83.854,83.854,0
Tue,3/9/2021,83.327,83.327,83.327,83.327,0
Mon,3/8/2021,82.026,82.026,82.026,82.026,0
Fri,3/5/2021,82.521,82.521,82.521,82.521,0
Thu,3/4/2021,80.557,80.557,80.557,80.557,0
Wed,3/3/2021,82.238,82.238,82.238,82.238,0
Tue,3/2/2021,83.218,83.218,83.218,83.218,0
Mon,3/1/2021,83.151,83.151,83.151,83.151,0
Fri,2/26/2021,81.862,81.862,81.862,81.862,0
Thu,2/25/2021,83.496,83.496,83.496,83.496,0
Wed,2/24/2021,85.662,85.662,85.662,85.662,0
Tue,2/23/2021,85.288,85.288,85.288,85.288,0
Mon,2/22/2021,85.363,85.363,85.363,85.363,0
Fri,2/19/2021,86.828,86.828,86.828,86.828,0
Thu,2/18/2021,86.935,86.935,86.935,86.935,0
Wed,2/17/2021,87.31,87.31,87.31,87.31,0
Tue,2/16/2021,87.254,87.254,87.254,87.254,0
Fri,2/12/2021,88.141,88.141,88.141,88.141,0
Thu,2/11/2021,87.731,87.731,87.731,87.731,0
Wed,2/10/2021,88.226,88.226,88.226,88.226,0
Tue,2/9/2021,88.129,88.129,88.129,88.129,0
Mon,2/8/2021,88.156,88.156,88.156,88.156,0
Fri,2/5/2021,87.798,87.798,87.798,87.798,0
Thu,2/4/2021,87.459,87.459,87.459,87.459,0
Wed,2/3/2021,86.932,86.932,86.932,86.932,0
Tue,2/2/2021,86.907,86.907,86.907,86.907,0
Mon,2/1/2021,86.672,86.672,86.672,86.672,0
Fri,1/29/2021,85.341,85.341,85.341,85.341,0
Thu,1/28/2021,86.814,86.814,86.814,86.814,0
Wed,1/27/2021,86.271,86.271,86.271,86.271,0
Tue,1/26/2021,88.03,88.03,88.03,88.03,0
Mon,1/25/2021,87.992,87.992,87.992,87.992,0
Fri,1/22/2021,87.759,87.759,87.759,87.759,0
Thu,1/21/2021,87.884,87.884,87.884,87.884,0
Wed,1/20/2021,88.535,88.535,88.535,88.535,0
Tue,1/19/2021,88.015,88.015,88.015,88.015,0
Fri,1/15/2021,88.048,88.048,88.048,88.048,0
Thu,1/14/2021,88.078,88.078,88.078,88.078,0
Wed,1/13/2021,87.479,87.479,87.479,87.479,0
Tue,1/12/2021,87.355,87.355,87.355,87.355,0
Mon,1/11/2021,87.11,87.11,87.11,87.11,0
Fri,1/8/2021,87.427,87.427,87.427,87.427,0
Thu,1/7/2021,87.391,87.391,87.391,87.391,0
Wed,1/6/2021,88.086,88.086,88.086,88.086,0
Tue,1/5/2021,87.182,87.182,87.182,87.182,0
Mon,1/4/2021,86.839,86.839,86.839,86.839,0
Thu,12/31/2020,87.155,87.155,87.155,87.155,0
Wed,12/30/2020,87.291,87.291,87.291,87.291,0
Tue,12/29/2020,87.067,87.067,87.067,87.067,0
Mon,12/28/2020,87.469,87.469,87.469,87.469,0
Thu,12/24/2020,87.872,87.872,87.872,87.872,0
Wed,12/23/2020,87.563,87.563,87.563,87.563,0
Tue,12/22/2020,86.733,86.733,86.733,86.733,0
Mon,12/21/2020,87.239,87.239,87.239,87.239,0
Fri,12/18/2020,88.238,88.238,88.238,88.238,0
Thu,12/17/2020,89.062,89.062,89.062,89.062,0
Wed,12/16/2020,88.688,88.688,88.688,88.688,0
Tue,12/15/2020,88.945,88.945,88.945,88.945,0
Mon,12/14/2020,87.838,87.838,87.838,87.838,0
Fri,12/11/2020,88.245,88.245,88.245,88.245,0
Thu,12/10/2020,88.442,88.442,88.442,88.442,0
Wed,12/9/2020,87.939,87.939,87.939,87.939,0
Tue,12/8/2020,88.569,88.569,88.569,88.569,0
Mon,12/7/2020,88.24,88.24,88.24,88.24,0
Fri,12/4/2020,87.987,87.987,87.987,87.987,0
Thu,12/3/2020,86.982,86.982,86.982,86.982,0
Wed,12/2/2020,86.737,86.737,86.737,86.737,0
Tue,12/1/2020,86.42,86.42,86.42,86.42,0
Mon,11/30/2020,84.989,84.989,84.989,84.989,0
Fri,11/27/2020,87.12,87.12,87.12,87.12,0
Wed,11/25/2020,87.116,87.116,87.116,87.116,0
Tue,11/24/2020,87.633,87.633,87.633,87.633,0
Mon,11/23/2020,85.187,85.187,85.187,85.187,0
Fri,11/20/2020,83.262,83.262,83.262,83.262,0
Thu,11/19/2020,83.692,83.692,83.692,83.692,0
Wed,11/18/2020,82.366,82.366,82.366,82.366,0
Tue,11/17/2020,83.564,83.564,83.564,83.564,0
Mon,11/16/2020,83.052,83.052,83.052,83.052,0
Fri,11/13/2020,78.897,78.897,78.897,78.897,0
Thu,11/12/2020,75.413,75.413,75.413,75.413,0
Wed,11/11/2020,77.681,77.681,77.681,77.681,0
Tue,11/10/2020,77.715,77.715,77.715,77.715,0
Mon,11/9/2020,74.606,74.606,74.606,74.606,0
Fri,11/6/2020,64.594,64.594,64.594,64.594,0
Thu,11/5/2020,65.682,65.682,65.682,65.682,0
Wed,11/4/2020,61.627,61.627,61.627,61.627,0
Tue,11/3/2020,62.522,62.522,62.522,62.522,0
Mon,11/2/2020,56.377,56.377,56.377,56.377,0
Fri,10/30/2020,51.704,51.704,51.704,51.704,0
Thu,10/29/2020,52.793,52.793,52.793,52.793,0
Wed,10/28/2020,50.707,50.707,50.707,50.707,0
Tue,10/27/2020,57.592,57.592,57.592,57.592,0
Mon,10/26/2020,60.814,60.814,60.814,60.814,0
Fri,10/23/2020,64.696,64.696,64.696,64.696,0
Thu,10/22/2020,63.636,63.636,63.636,63.636,0
Wed,10/21/2020,61.03,61.03,61.03,61.03,0
Tue,10/20/2020,61.7,61.7,61.7,61.7,0
Mon,10/19/2020,60.289,60.289,60.289,60.289,0
Fri,10/16/2020,62.26,62.26,62.26,62.26,0
Thu,10/15/2020,62.271,62.271,62.271,62.271,0
Wed,10/14/2020,61.455,61.455,61.455,61.455,0
Tue,10/13/2020,62.315,62.315,62.315,62.315,0
Mon,10/12/2020,64.019,64.019,64.019,64.019,0
Fri,10/9/2020,63.333,63.333,63.333,63.333,0
Thu,10/8/2020,63.215,63.215,63.215,63.215,0
Wed,10/7/2020,59.603,59.603,59.603,59.603,0
Tue,10/6/2020,56.642,56.642,56.642,56.642,0
Mon,10/5/2020,57.569,57.569,57.569,57.569,0
Fri,10/2/2020,54.003,54.003,54.003,54.003,0
Thu,10/1/2020,52.459,52.459,52.459,52.459,0
Wed,9/30/2020,49.892,49.892,49.892,49.892,0
Tue,9/29/2020,48.858,48.858,48.858,48.858,0
Mon,9/28/2020,50.452,50.452,50.452,50.452,0
Fri,9/25/2020,46.393,46.393,46.393,46.393,0
Thu,9/24/2020,43.531,43.531,43.531,43.531,0
Wed,9/23/2020,43.55,43.55,43.55,43.55,0
Tue,9/22/2020,48.267,48.267,48.267,48.267,0
Mon,9/21/2020,47.311,47.311,47.311,47.311,0
Fri,9/18/2020,53.446,53.446,53.446,53.446,0
Thu,9/17/2020,55.146,55.146,55.146,55.146,0
Wed,9/16/2020,56.043,56.043,56.043,56.043,0
Tue,9/15/2020,54.613,54.613,54.613,54.613,0
Mon,9/14/2020,54.336,54.336,54.336,54.336,0
Fri,9/11/2020,50.891,50.891,50.891,50.891,0
Thu,9/10/2020,50.304,50.304,50.304,50.304,0
Wed,9/9/2020,53.02,53.02,53.02,53.02,0
Tue,9/8/2020,50.108,50.108,50.108,50.108,0
Fri,9/4/2020,54.022,54.022,54.022,54.022,0
Thu,9/3/2020,53.582,53.582,53.582,53.582,0
Wed,9/2/2020,56.969,56.969,56.969,56.969,0
Tue,9/1/2020,54.307,54.307,54.307,54.307,0
Mon,8/31/2020,53.333,53.333,53.333,53.333,0
Fri,8/28/2020,56.002,56.002,56.002,56.002,0
Thu,8/27/2020,53.886,53.886,53.886,53.886,0
Wed,8/26/2020,52.65,52.65,52.65,52.65,0
Tue,8/25/2020,54.036,54.036,54.036,54.036,0
Mon,8/24/2020,53.883,53.883,53.883,53.883,0
