Day,Date,Open,High,Low,Close,Volume
Wed,1/5/2011,62.98,62.98,62.98,62.98,0
Tue,1/4/2011,62.031,62.031,62.031,62.031,0
Mon,1/3/2011,62.48,62.48,62.48,62.48,0
Fri,12/31/2010,60.01,60.01,60.01,60.01,0
Thu,12/30/2010,60.791,60.791,60.791,60.791,0
Wed,12/29/2010,61.157,61.157,61.157,61.157,0
Tue,12/28/2010,60.663,60.663,60.663,60.663,0
Mon,12/27/2010,60.82,60.82,60.82,60.82,0
Thu,12/23/2010,61.203,61.203,61.203,61.203,0
Wed,12/22/2010,61.372,61.372,61.372,61.372,0
Tue,12/21/2010,60.456,60.456,60.456,60.456,0
Mon,12/20/2010,59.242,59.242,59.242,59.242,0
Fri,12/17/2010,59.151,59.151,59.151,59.151,0
Thu,12/16/2010,58.824,58.824,58.824,58.824,0
Wed,12/15/2010,57.923,57.923,57.923,57.923,0
Tue,12/14/2010,58.431,58.431,58.431,58.431,0
Mon,12/13/2010,58.36,58.36,58.36,58.36,0
Fri,12/10/2010,59.05,59.05,59.05,59.05,0
Thu,12/9/2010,58.254,58.254,58.254,58.254,0
Wed,12/8/2010,57.301,57.301,57.301,57.301,0
Tue,12/7/2010,56.848,56.848,56.848,56.848,0
Mon,12/6/2010,56.66,56.66,56.66,56.66,0
Fri,12/3/2010,56.63,56.63,56.63,56.63,0
Thu,12/2/2010,55.398,55.398,55.398,55.398,0
Wed,12/1/2010,54.791,54.791,54.791,54.791,0
Tue,11/30/2010,52.904,52.904,52.904,52.904,0
Mon,11/29/2010,54.298,54.298,54.298,54.298,0
Fri,11/26/2010,54.104,54.104,54.104,54.104,0
Wed,11/24/2010,54.43,54.43,54.43,54.43,0
Tue,11/23/2010,52.027,52.027,52.027,52.027,0
Mon,11/22/2010,53.87,53.87,53.87,53.87,0
Fri,11/19/2010,53.725,53.725,53.725,53.725,0
Thu,11/18/2010,53.81,53.81,53.81,53.81,0
Wed,11/17/2010,51.869,51.869,51.869,51.869,0
Tue,11/16/2010,51.078,51.078,51.078,51.078,0
Mon,11/15/2010,53.846,53.846,53.846,53.846,0
Fri,11/12/2010,54.005,54.005,54.005,54.005,0
Thu,11/11/2010,56.923,56.923,56.923,56.923,0
Wed,11/10/2010,57.813,57.813,57.813,57.813,0
Tue,11/9/2010,56.23,56.23,56.23,56.23,0
Mon,11/8/2010,57.878,57.878,57.878,57.878,0
Fri,11/5/2010,57.94,57.94,57.94,57.94,0
Thu,11/4/2010,57.645,57.645,57.645,57.645,0
Wed,11/3/2010,54.506,54.506,54.506,54.506,0
Tue,11/2/2010,54.005,54.005,54.005,54.005,0
Mon,11/1/2010,51.722,51.722,51.722,51.722,0
Fri,10/29/2010,53.519,53.519,53.519,53.519,0
Thu,10/28/2010,53.089,53.089,53.089,53.089,0
Wed,10/27/2010,53.745,53.745,53.745,53.745,0
Tue,10/26/2010,53.863,53.863,53.863,53.863,0
Mon,10/25/2010,53.998,53.998,53.998,53.998,0
Fri,10/22/2010,52.931,52.931,52.931,52.931,0
Thu,10/21/2010,51.815,51.815,51.815,51.815,0
Wed,10/20/2010,52.733,52.733,52.733,52.733,0
Tue,10/19/2010,50.75,50.75,50.75,50.75,0
Mon,10/18/2010,54.657,54.657,54.657,54.657,0
Fri,10/15/2010,52.866,52.866,52.866,52.866,0
Thu,10/14/2010,53.4,53.4,53.4,53.4,0
Wed,10/13/2010,53.534,53.534,53.534,53.534,0
Tue,10/12/2010,51.437,51.437,51.437,51.437,0
Mon,10/11/2010,50.169,50.169,50.169,50.169,0
Fri,10/8/2010,50.112,50.112,50.112,50.112,0
Thu,10/7/2010,48.507,48.507,48.507,48.507,0
Wed,10/6/2010,48.529,48.529,48.529,48.529,0
Tue,10/5/2010,49.239,49.239,49.239,49.239,0
Mon,10/4/2010,44.274,44.274,44.274,44.274,0
Fri,10/1/2010,46.822,46.822,46.822,46.822,0
Thu,9/30/2010,46.075,46.075,46.075,46.075,0
Wed,9/29/2010,46,46,46,46,0
Tue,9/28/2010,45.626,45.626,45.626,45.626,0
Mon,9/27/2010,43.778,43.778,43.778,43.778,0
Fri,9/24/2010,44.773,44.773,44.773,44.773,0
Thu,9/23/2010,40.513,40.513,40.513,40.513,0
Wed,9/22/2010,41.354,41.354,41.354,41.354,0
Tue,9/21/2010,43.664,43.664,43.664,43.664,0
Mon,9/20/2010,44.94,44.94,44.94,44.94,0
Fri,9/17/2010,40.694,40.694,40.694,40.694,0
Thu,9/16/2010,40.362,40.362,40.362,40.362,0
Wed,9/15/2010,41.361,41.361,41.361,41.361,0
Tue,9/14/2010,40.547,40.547,40.547,40.547,0
Mon,9/13/2010,41.047,41.047,41.047,41.047,0
Fri,9/10/2010,36.987,36.987,36.987,36.987,0
Thu,9/9/2010,36.55,36.55,36.55,36.55,0
Wed,9/8/2010,36.547,36.547,36.547,36.547,0
Tue,9/7/2010,34.513,34.513,34.513,34.513,0
Fri,9/3/2010,37.646,37.646,37.646,37.646,0
Thu,9/2/2010,35.689,35.689,35.689,35.689,0
Wed,9/1/2010,32.657,32.657,32.657,32.657,0
Tue,8/31/2010,27.848,27.848,27.848,27.848,0
Mon,8/30/2010,28.177,28.177,28.177,28.177,0
Fri,8/27/2010,31.239,31.239,31.239,31.239,0
Thu,8/26/2010,28.205,28.205,28.205,28.205,0
Wed,8/25/2010,29.209,29.209,29.209,29.209,0
Tue,8/24/2010,27.703,27.703,27.703,27.703,0
Mon,8/23/2010,29.667,29.667,29.667,29.667,0
Fri,8/20/2010,32.177,32.177,32.177,32.177,0
Thu,8/19/2010,32.179,32.179,32.179,32.179,0
Wed,8/18/2010,36.298,36.298,36.298,36.298,0
Tue,8/17/2010,36.094,36.094,36.094,36.094,0
Mon,8/16/2010,32.681,32.681,32.681,32.681,0
Fri,8/13/2010,31.944,31.944,31.944,31.944,0
Thu,8/12/2010,33.615,33.615,33.615,33.615,0
Wed,8/11/2010,34.276,34.276,34.276,34.276,0
Tue,8/10/2010,42.046,42.046,42.046,42.046,0
Mon,8/9/2010,45.511,45.511,45.511,45.511,0
Fri,8/6/2010,43.995,43.995,43.995,43.995,0
Thu,8/5/2010,44.762,44.762,44.762,44.762,0
Wed,8/4/2010,45.734,45.734,45.734,45.734,0
Tue,8/3/2010,43.98,43.98,43.98,43.98,0
Mon,8/2/2010,44.789,44.789,44.789,44.789,0
Fri,7/30/2010,42.135,42.135,42.135,42.135,0
Thu,7/29/2010,42.378,42.378,42.378,42.378,0
Wed,7/28/2010,43.124,43.124,43.124,43.124,0
Tue,7/27/2010,45.892,45.892,45.892,45.892,0
Mon,7/26/2010,46.505,46.505,46.505,46.505,0
Fri,7/23/2010,43.69,43.69,43.69,43.69,0
Thu,7/22/2010,38.98,38.98,38.98,38.98,0
Wed,7/21/2010,34.272,34.272,34.272,34.272,0
Tue,7/20/2010,37.049,37.049,37.049,37.049,0
Mon,7/19/2010,34.884,34.884,34.884,34.884,0
Fri,7/16/2010,34.535,34.535,34.535,34.535,0
Thu,7/15/2010,40.737,40.737,40.737,40.737,0
Wed,7/14/2010,41.78,41.78,41.78,41.78,0
Tue,7/13/2010,42.314,42.314,42.314,42.314,0
Mon,7/12/2010,36.714,36.714,36.714,36.714,0
Fri,7/9/2010,38.073,38.073,38.073,38.073,0
Thu,7/8/2010,35.392,35.392,35.392,35.392,0
Wed,7/7/2010,34.528,34.528,34.528,34.528,0
Tue,7/6/2010,30.306,30.306,30.306,30.306,0
Fri,7/2/2010,31.683,31.683,31.683,31.683,0
Thu,7/1/2010,33.436,33.436,33.436,33.436,0
Wed,6/30/2010,34.261,34.261,34.261,34.261,0
Tue,6/29/2010,36.373,36.373,36.373,36.373,0
Mon,6/28/2010,42.554,42.554,42.554,42.554,0
Fri,6/25/2010,44.002,44.002,44.002,44.002,0
Thu,6/24/2010,40.219,40.219,40.219,40.219,0
