Day,Date,Open,High,Low,Close,Volume
Wed,5/28/2008,51,51,51,51,0
Tue,5/27/2008,51,51,51,51,0
Fri,5/23/2008,50,50,50,50,0
Thu,5/22/2008,55,55,55,55,0
Wed,5/21/2008,56,56,56,56,0
Tue,5/20/2008,59,59,59,59,0
Mon,5/19/2008,60,60,60,60,0
Fri,5/16/2008,58,58,58,58,0
Thu,5/15/2008,54,54,54,54,0
Wed,5/14/2008,53,53,53,53,0
Tue,5/13/2008,52,52,52,52,0
Mon,5/12/2008,52,52,52,52,0
Fri,5/9/2008,53,53,53,53,0
Thu,5/8/2008,54,54,54,54,0
Wed,5/7/2008,56,56,56,56,0
Tue,5/6/2008,56,56,56,56,0
Mon,5/5/2008,56,56,56,56,0
Fri,5/2/2008,56,56,56,56,0
Thu,5/1/2008,53,53,53,53,0
Wed,4/30/2008,49,49,49,49,0
Tue,4/29/2008,49,49,49,49,0
Mon,4/28/2008,46,46,46,46,0
Fri,4/25/2008,45,45,45,45,0
Thu,4/24/2008,45,45,45,45,0
Wed,4/23/2008,45,45,45,45,0
Tue,4/22/2008,42,42,42,42,0
Mon,4/21/2008,40,40,40,40,0
Fri,4/18/2008,40,40,40,40,0
Thu,4/17/2008,37,37,37,37,0
Wed,4/16/2008,37,37,37,37,0
Tue,4/15/2008,37,37,37,37,0
Mon,4/14/2008,40,40,40,40,0
Fri,4/11/2008,40,40,40,40,0
Thu,4/10/2008,41,41,41,41,0
Wed,4/9/2008,41,41,41,41,0
Tue,4/8/2008,44,44,44,44,0
Mon,4/7/2008,44,44,44,44,0
Fri,4/4/2008,44,44,44,44,0
Thu,4/3/2008,41,41,41,41,0
Wed,4/2/2008,41,41,41,41,0
Tue,4/1/2008,41,41,41,41,0
Mon,3/31/2008,38,38,38,38,0
Fri,3/28/2008,38,38,38,38,0
Thu,3/27/2008,40,40,40,40,0
Wed,3/26/2008,41,41,41,41,0
Tue,3/25/2008,40,40,40,40,0
Mon,3/24/2008,37,37,37,37,0
Thu,3/20/2008,30,30,30,30,0
Wed,3/19/2008,30,30,30,30,0
Tue,3/18/2008,25,25,25,25,0
Mon,3/17/2008,22,22,22,22,0
Fri,3/14/2008,29,29,29,29,0
Thu,3/13/2008,28,28,28,28,0
Wed,3/12/2008,27,27,27,27,0
Tue,3/11/2008,26,26,26,26,0
Mon,3/10/2008,26,26,26,26,0
Fri,3/7/2008,28,28,28,28,0
Thu,3/6/2008,29,29,29,29,0
Wed,3/5/2008,30,30,30,30,0
Tue,3/4/2008,30,30,30,30,0
Mon,3/3/2008,30,30,30,30,0
Fri,2/29/2008,30,30,30,30,0
Thu,2/28/2008,30,30,30,30,0
Wed,2/27/2008,29,29,29,29,0
Tue,2/26/2008,28,28,28,28,0
Mon,2/25/2008,26,26,26,26,0
Fri,2/22/2008,27,27,27,27,0
Thu,2/21/2008,26,26,26,26,0
Wed,2/20/2008,26,26,26,26,0
Tue,2/19/2008,29,29,29,29,0
Fri,2/15/2008,27,27,27,27,0
Thu,2/14/2008,28,28,28,28,0
Wed,2/13/2008,27,27,27,27,0
Tue,2/12/2008,24,24,24,24,0
Mon,2/11/2008,25,25,25,25,0
Fri,2/8/2008,25,25,25,25,0
Thu,2/7/2008,24,24,24,24,0
Wed,2/6/2008,27,27,27,27,0
Tue,2/5/2008,27,27,27,27,0
Mon,2/4/2008,30,30,30,30,0
Fri,2/1/2008,29,29,29,29,0
Thu,1/31/2008,24,24,24,24,0
Wed,1/30/2008,24,24,24,24,0
Tue,1/29/2008,22,22,22,22,0
Mon,1/28/2008,21,21,21,21,0
Fri,1/25/2008,21,21,21,21,0
Thu,1/24/2008,20,20,20,20,0
Wed,1/23/2008,14,14,14,14,0
Tue,1/22/2008,14,14,14,14,0
Fri,1/18/2008,18,18,18,18,0
Thu,1/17/2008,19,19,19,19,0
Wed,1/16/2008,20,20,20,20,0
Tue,1/15/2008,22,22,22,22,0
Mon,1/14/2008,24,24,24,24,0
Fri,1/11/2008,25,25,25,25,0
Thu,1/10/2008,25,25,25,25,0
Wed,1/9/2008,26,26,26,26,0
Tue,1/8/2008,33,33,33,33,0
Mon,1/7/2008,37,37,37,37,0
Fri,1/4/2008,41,41,41,41,0
Thu,1/3/2008,41,41,41,41,0
Wed,1/2/2008,42,42,42,42,0
Mon,12/31/2007,45,45,45,45,0
Fri,12/28/2007,46,46,46,46,0
Thu,12/27/2007,45,45,45,45,0
Wed,12/26/2007,44,44,44,44,0
Mon,12/24/2007,44,44,44,44,0
Fri,12/21/2007,41,41,41,41,0
Thu,12/20/2007,38,38,38,38,0
Wed,12/19/2007,33,33,33,33,0
Tue,12/18/2007,33,33,33,33,0
Mon,12/17/2007,33,33,33,33,0
Fri,12/14/2007,37,37,37,37,0
Thu,12/13/2007,36,36,36,36,0
Wed,12/12/2007,39,39,39,39,0
Tue,12/11/2007,43,43,43,43,0
Mon,12/10/2007,43,43,43,43,0
Fri,12/7/2007,42,42,42,42,0
Thu,12/6/2007,41,41,41,41,0
Wed,12/5/2007,42,42,42,42,0
Tue,12/4/2007,42,42,42,42,0
Mon,12/3/2007,42,42,42,42,0
Fri,11/30/2007,44,44,44,44,0
Thu,11/29/2007,42,42,42,42,0
Wed,11/28/2007,41,41,41,41,0
Tue,11/27/2007,37,37,37,37,0
Mon,11/26/2007,37,37,37,37,0
Fri,11/23/2007,37,37,37,37,0
Wed,11/21/2007,36,36,36,36,0
Tue,11/20/2007,36,36,36,36,0
Mon,11/19/2007,40,40,40,40,0
Fri,11/16/2007,40,40,40,40,0
Thu,11/15/2007,39,39,39,39,0
Wed,11/14/2007,39,39,39,39,0
Tue,11/13/2007,39,39,39,39,0
Mon,11/12/2007,41,41,41,41,0
Fri,11/9/2007,45,45,45,45,0
Thu,11/8/2007,44,44,44,44,0
Wed,11/7/2007,53,53,53,53,0
Tue,11/6/2007,56,56,56,56,0
Mon,11/5/2007,57,57,57,57,0
Fri,11/2/2007,59,59,59,59,0
Thu,11/1/2007,64,64,64,64,0
Wed,10/31/2007,65,65,65,65,0
Tue,10/30/2007,67,67,67,67,0
Mon,10/29/2007,67,67,67,67,0
Fri,10/26/2007,66,66,66,66,0
Thu,10/25/2007,64,64,64,64,0
Wed,10/24/2007,63,63,63,63,0
Tue,10/23/2007,66,66,66,66,0
Mon,10/22/2007,65,65,65,65,0
Fri,10/19/2007,66,66,66,66,0
Thu,10/18/2007,70,70,70,70,0
Wed,10/17/2007,69,69,69,69,0
Tue,10/16/2007,71,71,71,71,0
Mon,10/15/2007,74,74,74,74,0
Fri,10/12/2007,74,74,74,74,0
Thu,10/11/2007,74,74,74,74,0
Wed,10/10/2007,74,74,74,74,0
Tue,10/9/2007,74,74,74,74,0
Mon,10/8/2007,74,74,74,74,0
Fri,10/5/2007,73,73,73,73,0
Thu,10/4/2007,69,69,69,69,0
Wed,10/3/2007,68.687,68.687,68.687,68.687,0
Tue,10/2/2007,67,67,67,67,0
Mon,10/1/2007,67,67,67,67,0
Fri,9/28/2007,65,65,65,65,0
Thu,9/27/2007,66,66,66,66,0
Wed,9/26/2007,64,64,64,64,0
Tue,9/25/2007,64,64,64,64,0
Mon,9/24/2007,64,64,64,64,0
Fri,9/21/2007,64,64,64,64,0
Thu,9/20/2007,62,62,62,62,0
Wed,9/19/2007,63,63,63,63,0
Tue,9/18/2007,63,63,63,63,0
Mon,9/17/2007,62,62,62,62,0
Fri,9/14/2007,62,62,62,62,0
Thu,9/13/2007,61,61,61,61,0
Wed,9/12/2007,62,62,62,62,0
Tue,9/11/2007,62,62,62,62,0
Mon,9/10/2007,61,61,61,61,0
Fri,9/7/2007,61,61,61,61,0
Thu,9/6/2007,63,63,63,63,0
Wed,9/5/2007,63,63,63,63,0
Tue,9/4/2007,62,62,62,62,0
Fri,8/31/2007,61,61,61,61,0
Thu,8/30/2007,59,59,59,59,0
Wed,8/29/2007,59,59,59,59,0
Tue,8/28/2007,60,60,60,60,0
Mon,8/27/2007,60,60,60,60,0
Fri,8/24/2007,60,60,60,60,0
Thu,8/23/2007,60,60,60,60,0
Wed,8/22/2007,58,58,58,58,0
Tue,8/21/2007,56,56,56,56,0
Mon,8/20/2007,51,51,51,51,0
Fri,8/17/2007,50,50,50,50,0
Thu,8/16/2007,50,50,50,50,0
Wed,8/15/2007,59,59,59,59,0
Tue,8/14/2007,63,63,63,63,0
Mon,8/13/2007,63,63,63,63,0
Fri,8/10/2007,62,62,62,62,0
Thu,8/9/2007,65,65,65,65,0
Wed,8/8/2007,68,68,68,68,0
Tue,8/7/2007,65,65,65,65,0
Mon,8/6/2007,65,65,65,65,0
Fri,8/3/2007,66,66,66,66,0
Thu,8/2/2007,66,66,66,66,0
Wed,8/1/2007,66,66,66,66,0
Tue,7/31/2007,68,68,68,68,0
Mon,7/30/2007,70,70,70,70,0
Fri,7/27/2007,70,70,70,70,0
Thu,7/26/2007,70,70,70,70,0
Wed,7/25/2007,73,73,73,73,0
Tue,7/24/2007,76,76,76,76,0
Mon,7/23/2007,78,78,78,78,0
Fri,7/20/2007,78,78,78,78,0
Thu,7/19/2007,78,78,78,78,0
