Day,Date,Open,High,Low,Close,Volume
Wed,5/18/2005,59,59,59,59,0
Tue,5/17/2005,54,54,54,54,0
Mon,5/16/2005,48,48,48,48,0
Fri,5/13/2005,47,47,47,47,0
Thu,5/12/2005,43,43,43,43,0
Wed,5/11/2005,43,43,43,43,0
Tue,5/10/2005,44,44,44,44,0
Mon,5/9/2005,47,47,47,47,0
Fri,5/6/2005,43,43,43,43,0
Thu,5/5/2005,42,42,42,42,0
Wed,5/4/2005,43,43,43,43,0
Tue,5/3/2005,39,39,39,39,0
Mon,5/2/2005,37,37,37,37,0
Fri,4/29/2005,36,36,36,36,0
Thu,4/28/2005,35,35,35,35,0
Wed,4/27/2005,38,38,38,38,0
Tue,4/26/2005,38,38,38,38,0
Mon,4/25/2005,38,38,38,38,0
Fri,4/22/2005,39,39,39,39,0
Thu,4/21/2005,40,40,40,40,0
Wed,4/20/2005,35,35,35,35,0
Tue,4/19/2005,35,35,35,35,0
Mon,4/18/2005,32,32,32,32,0
Fri,4/15/2005,38,38,38,38,0
Thu,4/14/2005,46,46,46,46,0
Wed,4/13/2005,50,50,50,50,0
Tue,4/12/2005,54,54,54,54,0
Mon,4/11/2005,56,56,56,56,0
Fri,4/8/2005,58,58,58,58,0
Thu,4/7/2005,58,58,58,58,0
Wed,4/6/2005,53,53,53,53,0
Tue,4/5/2005,55,55,55,55,0
Mon,4/4/2005,53,53,53,53,0
Fri,4/1/2005,56,56,56,56,0
Thu,3/31/2005,56,56,56,56,0
Wed,3/30/2005,56,56,56,56,0
Tue,3/29/2005,52,52,52,52,0
Mon,3/28/2005,54,54,54,54,0
Thu,3/24/2005,54,54,54,54,0
Wed,3/23/2005,53,53,53,53,0
Tue,3/22/2005,50,50,50,50,0
Mon,3/21/2005,51,51,51,51,0
Fri,3/18/2005,51,51,51,51,0
Thu,3/17/2005,51,51,51,51,0
Wed,3/16/2005,53,53,53,53,0
Tue,3/15/2005,56,56,56,56,0
Mon,3/14/2005,61,61,61,61,0
Fri,3/11/2005,59,59,59,59,0
Thu,3/10/2005,64,64,64,64,0
Wed,3/9/2005,64,64,64,64,0
Tue,3/8/2005,68,68,68,68,0
Mon,3/7/2005,71,71,71,71,0
Fri,3/4/2005,64,64,64,64,0
Thu,3/3/2005,61,61,61,61,0
Wed,3/2/2005,63,63,63,63,0
Tue,3/1/2005,65,65,65,65,0
Mon,2/28/2005,62,62,62,62,0
Fri,2/25/2005,63,63,63,63,0
Thu,2/24/2005,58,58,58,58,0
Wed,2/23/2005,55,55,55,55,0
Tue,2/22/2005,55,55,55,55,0
Fri,2/18/2005,60,60,60,60,0
Thu,2/17/2005,62,62,62,62,0
Wed,2/16/2005,65,65,65,65,0
Tue,2/15/2005,68,68,68,68,0
Mon,2/14/2005,68,68,68,68,0
Fri,2/11/2005,68,68,68,68,0
Thu,2/10/2005,62,62,62,62,0
Wed,2/9/2005,62,62,62,62,0
Tue,2/8/2005,67,67,67,67,0
Mon,2/7/2005,66,66,66,66,0
Fri,2/4/2005,67,67,67,67,0
Thu,2/3/2005,60,60,60,60,0
Wed,2/2/2005,64,64,64,64,0
Tue,2/1/2005,66,66,66,66,0
Mon,1/31/2005,64,64,64,64,0
Fri,1/28/2005,57,57,57,57,0
Thu,1/27/2005,63,63,63,63,0
Wed,1/26/2005,60,60,60,60,0
Tue,1/25/2005,58,58,58,58,0
Mon,1/24/2005,56,56,56,56,0
Fri,1/21/2005,60,60,60,60,0
Thu,1/20/2005,61,61,61,61,0
Wed,1/19/2005,63,63,63,63,0
Tue,1/18/2005,65,65,65,65,0
Fri,1/14/2005,63,63,63,63,0
Thu,1/13/2005,63,63,63,63,0
Wed,1/12/2005,66,66,66,66,0
Tue,1/11/2005,64,64,64,64,0
Mon,1/10/2005,66,66,66,66,0
Fri,1/7/2005,63,63,63,63,0
Thu,1/6/2005,64,64,64,64,0
Wed,1/5/2005,67,67,67,67,0
Tue,1/4/2005,69,69,69,69,0
Mon,1/3/2005,76,76,76,76,0
Fri,12/31/2004,79,79,79,79,0
Thu,12/30/2004,79,79,79,79,0
Wed,12/29/2004,80,80,80,80,0
Tue,12/28/2004,80,80,80,80,0
Mon,12/27/2004,77,77,77,77,0
Thu,12/23/2004,78,78,78,78,0
Wed,12/22/2004,78,78,78,78,0
Tue,12/21/2004,76,76,76,76,0
Mon,12/20/2004,72,72,72,72,0
Fri,12/17/2004,72,72,72,72,0
Thu,12/16/2004,71,71,71,71,0
Wed,12/15/2004,74,74,74,74,0
Tue,12/14/2004,74,74,74,74,0
Mon,12/13/2004,72,72,72,72,0
Fri,12/10/2004,71,71,71,71,0
Thu,12/9/2004,71,71,71,71,0
Wed,12/8/2004,70,70,70,70,0
Tue,12/7/2004,71,71,71,71,0
Mon,12/6/2004,73,73,73,73,0
Fri,12/3/2004,70,70,70,70,0
Thu,12/2/2004,73,73,73,73,0
Wed,12/1/2004,72,72,72,72,0
Tue,11/30/2004,65,65,65,65,0
Mon,11/29/2004,66,66,66,66,0
Fri,11/26/2004,66,66,66,66,0
Wed,11/24/2004,66,66,66,66,0
Tue,11/23/2004,63,63,63,63,0
Mon,11/22/2004,65,65,65,65,0
Fri,11/19/2004,66,66,66,66,0
Thu,11/18/2004,69,69,69,69,0
Wed,11/17/2004,66,66,66,66,0
Tue,11/16/2004,64,64,64,64,0
Mon,11/15/2004,66,66,66,66,0
Fri,11/12/2004,66,66,66,66,0
Thu,11/11/2004,62,62,62,62,0
Wed,11/10/2004,60,60,60,60,0
Tue,11/9/2004,62,62,62,62,0
Mon,11/8/2004,62,62,62,62,0
Fri,11/5/2004,62,62,62,62,0
Thu,11/4/2004,59,59,59,59,0
Wed,11/3/2004,56,56,56,56,0
Tue,11/2/2004,55,55,55,55,0
Mon,11/1/2004,53,53,53,53,0
Fri,10/29/2004,52,52,52,52,0
Thu,10/28/2004,51,51,51,51,0
Wed,10/27/2004,46,46,46,46,0
Tue,10/26/2004,44,44,44,44,0
Mon,10/25/2004,42,42,42,42,0
Fri,10/22/2004,44,44,44,44,0
Thu,10/21/2004,46,46,46,46,0
Wed,10/20/2004,43,43,43,43,0
Tue,10/19/2004,43,43,43,43,0
Mon,10/18/2004,46,46,46,46,0
Fri,10/15/2004,43,43,43,43,0
Thu,10/14/2004,41,41,41,41,0
Wed,10/13/2004,45,45,45,45,0
Tue,10/12/2004,44,44,44,44,0
Mon,10/11/2004,46,46,46,46,0
Fri,10/8/2004,44,44,44,44,0
Thu,10/7/2004,46,46,46,46,0
Wed,10/6/2004,48,48,48,48,0
Tue,10/5/2004,47,47,47,47,0
Mon,10/4/2004,46,46,46,46,0
Fri,10/1/2004,44,44,44,44,0
Thu,9/30/2004,40,40,40,40,0
Wed,9/29/2004,39,39,39,39,0
Tue,9/28/2004,38,38,38,38,0
Mon,9/27/2004,37,37,37,37,0
Fri,9/24/2004,38,38,38,38,0
Thu,9/23/2004,38,38,38,38,0
Wed,9/22/2004,40,40,40,40,0
Tue,9/21/2004,41,41,41,41,0
Mon,9/20/2004,41,41,41,41,0
Fri,9/17/2004,40,40,40,40,0
Thu,9/16/2004,39,39,39,39,0
Wed,9/15/2004,37,37,37,37,0
Tue,9/14/2004,39,39,39,39,0
Mon,9/13/2004,39,39,39,39,0
Fri,9/10/2004,38,38,38,38,0
Thu,9/9/2004,37,37,37,37,0
Wed,9/8/2004,36,36,36,36,0
Tue,9/7/2004,38,38,38,38,0
Fri,9/3/2004,36,36,36,36,0
Thu,9/2/2004,39,39,39,39,0
Wed,9/1/2004,34,34,34,34,0
Tue,8/31/2004,35,35,35,35,0
Mon,8/30/2004,32,32,32,32,0
Fri,8/27/2004,37,37,37,37,0
Thu,8/26/2004,33,33,33,33,0
Wed,8/25/2004,34,34,34,34,0
Tue,8/24/2004,32,32,32,32,0
Mon,8/23/2004,31,31,31,31,0
Fri,8/20/2004,33,33,33,33,0
Thu,8/19/2004,31,31,31,31,0
Wed,8/18/2004,30,30,30,30,0
Tue,8/17/2004,27,27,27,27,0
Mon,8/16/2004,27,27,27,27,0
Fri,8/13/2004,24,24,24,24,0
Thu,8/12/2004,25,25,25,25,0
Wed,8/11/2004,26,26,26,26,0
Tue,8/10/2004,28,28,28,28,0
Mon,8/9/2004,26,26,26,26,0
Fri,8/6/2004,25,25,25,25,0
Thu,8/5/2004,30,30,30,30,0
Wed,8/4/2004,32,32,32,32,0
Tue,8/3/2004,32,32,32,32,0
Mon,8/2/2004,35,35,35,35,0
Fri,7/30/2004,38,38,38,38,0
Thu,7/29/2004,38,38,38,38,0
Wed,7/28/2004,32,32,32,32,0
Tue,7/27/2004,34,34,34,34,0
Mon,7/26/2004,33,33,33,33,0
